societe,date_document,source_fichier,page,table_num,metric_code,row_label,numeric_values,confidence,source_text
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,3,1,,autres comptes de régularisation passif,[712.0],0.45,pa712 autres comptes de régularisation passif
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,3,1,,ecart de conversion,[72.0],0.45,pa72 ecart de conversion
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,primes_emises,primes,[1.0],0.9,prv1 primes
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,primes_emises,primes émises et acceptées +,[11.0],0.9,prv11 primes émises et acceptées +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,produits de placements,[2.0],0.45,prv2 produits de placements
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,revenus des placements +,[21.0],0.45,prv21 revenus des placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,produits des autres placements +,[22.0],0.45,prv22 produits des autres placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,reprises de corrections de valeur sur placements +,[23.0],0.45,prv23 reprises de corrections de valeur sur placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,profits provenant de la réalisation des placements et de,[24.0],0.45,prv24 profits provenant de la réalisation des placements et de
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,plus values non réalisées sur placements +,[3.0],0.45,prv3 plus values non réalisées sur placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,autres produits techniques +,[4.0],0.45,prv4 autres produits techniques +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,charge_sinistres,charge de sinistres,[1.0],0.9,chv1 charge de sinistres
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,montants payés -,[11.0],0.45,chv11 montants payés -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,variation de la provision pour sinistres +/-,[12.0],0.45,chv12 variation de la provision pour sinistres +/-
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,provisions_techniques,variation des autres provisions,[2.0],0.9,chv2 variation des autres provisions
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,provisions d'assurance vie +/-,[21.0],0.45,chv21 provisions d'assurance vie +/-
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,provisions_techniques,autres provisions techniques +/-,[22.0],0.9,chv22 autres provisions techniques +/-
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,provision sur contrats en unité de compte +/-,[23.0],0.45,chv23 provision sur contrats en unité de compte +/-
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,participation aux bénéfices et ristournes,[3.0],0.45,chv3 participation aux bénéfices et ristournes
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,frais d'exploitation,[4.0],0.45,chv4 frais d'exploitation
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,frais d'acquisition -,[41.0],0.45,chv41 frais d'acquisition -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,variation du montant des frais d'acquisition reportés +/-,[42.0],0.45,chv42 variation du montant des frais d'acquisition reportés +/-
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,frais d'administration -,[43.0],0.45,chv43 frais d'administration -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,commissions reçues des réassureurs +,[44.0],0.45,chv44 commissions reçues des réassureurs +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,autres charges techniques -,[5.0],0.45,chv5 autres charges techniques -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,charges de placements,[9.0],0.45,chv9 charges de placements
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,"charges de gestion des placements, y compris les charges",[91.0],0.45,"chv91 charges de gestion des placements, y compris les charges"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,correction de valeur sur placements -,[92.0],0.45,chv92 correction de valeur sur placements -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,pertes provenant de la réalisation des placements -,[93.0],0.45,chv93 pertes provenant de la réalisation des placements -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,moins values non réalisées sur placements -,[10.0],0.45,chv10 moins values non réalisées sur placements -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,4,1,,"produits de placements alloués, transférés à l'état de",[12.0],0.45,"chv12 produits de placements alloués, transférés à l'état de"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,produits des placements,[1.0],0.45,prnt1 produits des placements
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,revenus des placements +,[11.0],0.45,prnt11 revenus des placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,produits des autres placements +,[12.0],0.45,prnt12 produits des autres placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,reprise de correction de valeur sur placements +,[13.0],0.45,prnt13 reprise de correction de valeur sur placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,profits provenant de la réalisation des placements +,[14.0],0.45,prnt14 profits provenant de la réalisation des placements +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,"produits des placements alloués, transférés de l'état de résultat +",[3.0],0.45,"prnt3 produits des placements alloués, transférés de l'état de résultat +"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,charges des placements,[1.0],0.45,chnt1 charges des placements
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,charges de gestion des placements y compris les charges d'intérêts -,[11.0],0.45,chnt11 charges de gestion des placements y compris les charges d'intérêts -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,correction de valeur sur placements -,[12.0],0.45,chnt12 correction de valeur sur placements -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,pertes provenant de la réalisation des placements -,[13.0],0.45,chnt13 pertes provenant de la réalisation des placements -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,"produits des placements alloués, transférés à l'état de résultat -",[2.0],0.45,"chnt2 produits des placements alloués, transférés à l'état de résultat -"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,autres produits non techniques +,[2.0],0.45,prnt2 autres produits non techniques +
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,autres charges non techniques -,[3.0],0.45,chnt3 autres charges non techniques -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,impôts sur le résultat -,[4.0],0.45,chnt4 impôts sur le résultat -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,gains extraordinaires + chnt5 pertes extraordinaires -,"[4.0, 5.0]",0.5,prnt4 gains extraordinaires + chnt5 pertes extraordinaires -
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,resultat_net,12 805 091 | 11 900 218 | résultat net de l'exercice,"[12805091.0, 11900218.0]",0.95,12 805 091 | 11 900 218 | résultat net de l'exercice
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,,/prnt5 effets modifications comptables ( nets d'impôts ),"[6.0, 5.0]",0.5,chnt6/prnt5 effets modifications comptables ( nets d'impôts )
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,5,1,resultat_net,résultat net de l'exercice après modifications comptables | 12 805 091 | 11 900 218,"[12805091.0, 11900218.0]",0.95,résultat net de l'exercice après modifications comptables | 12 805 091 | 11 900 218
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,7,1,ratio_sp,variations des espèces reçues des cessionnaires | 0 | 0,"[0.0, 0.0]",0.95,variations des espèces reçues des cessionnaires | 0 | 0
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,7,1,ratio_sp,augmentation / diminutions des ressources spéciales | 0 | 0,"[0.0, 0.0]",0.95,augmentation / diminutions des ressources spéciales | 0 | 0
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,12,1,ratio_sp,20% | matériel de transport | 1 307 331 | 830 006 | 477 325,"[1307331.0, 830006.0, 477325.0]",1.0,20% | matériel de transport | 1 307 331 | 830 006 | 477 325
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,15,3,provisions_techniques,total des provisions techniques | 738 693,[738693.0],0.9,total des provisions techniques | 738 693
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,16,1,provisions_techniques,total des provisions techniques | 921 099 196 | 822 477 178,"[921099196.0, 822477178.0]",0.95,total des provisions techniques | 921 099 196 | 822 477 178
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,17,1,ratio_sp,153 000 | 144 900 | provision rémunération spéciale,"[153000.0, 144900.0]",0.95,153 000 | 144 900 | provision rémunération spéciale
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,17,2,primes_emises,"169 002 179 | 139 843 492 | primes émises | 29 158 687 | 20,85%","[169002179.0, 139843492.0, 29158687.0]",1.0,"169 002 179 | 139 843 492 | primes émises | 29 158 687 | 20,85%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,17,2,primes_emises,"169 001 678 | 139 665 306 | primes émises nettes | 29 336 372 | 21,00%","[169001678.0, 139665306.0, 29336372.0]",1.0,"169 001 678 | 139 665 306 | primes émises nettes | 29 336 372 | 21,00%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,17,2,primes_emises,"-418 862 | 2 698 935 | variation primes acquises non encore émises | -3 117 797 | -115,52%","[-418862.0, 2698935.0, -3117797.0]",1.0,"-418 862 | 2 698 935 | variation primes acquises non encore émises | -3 117 797 | -115,52%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,18,1,charge_sinistres,133 609 | 130 781 | variation provision pour charges de sinistres,"[133609.0, 130781.0]",0.95,133 609 | 130 781 | variation provision pour charges de sinistres
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,18,1,charge_sinistres,100 435 205 | 89 209 651 | total charges de sinistre,"[100435205.0, 89209651.0]",0.95,100 435 205 | 89 209 651 | total charges de sinistre
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,26,1,ratio_sp,créances pour espèces déposés | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,créances pour espèces déposés | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,27,1,provisions_techniques,dont montant de ces placements qui est admis à la représentation des provisions techniques | 946 915 343 | 938 339 305 | 8 576 038,"[946915343.0, 938339305.0, 8576038.0]",1.0,dont montant de ces placements qui est admis à la représentation des provisions techniques | 946 915 343 | 938 339 305 | 8 576 038
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,28,1,primes_emises,"primes acquises % sinistres / primes acquises | 208 116 42,94% | 2 973 594 17,94% | 6 013 229 17,82% | 9 575 231 17,48% | 12 165 760 19,34% | 14 090 001 23,73% | 16 268 843 24,62% ","[208116.0, 2973594.0, 6013229.0, 9575231.0, 12165760.0, 14090001.0, 16268843.0, 16043348.0]",1.0,"primes acquises % sinistres / primes acquises | 208 116 42,94% | 2 973 594 17,94% | 6 013 229 17,82% | 9 575 231 17,48% | 12 165 760 19,34% | 14 090 001 23,73% | 16 268 843 24,62% | 16 043 348 32,21% | 20 533 435 34,41% | 19 392 115 12,83%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,28,2,primes_emises,"primes acquises % sinistres / primes acquises | 208 116 42,94% | 2 973 594 18,02% | 6 013 229 17,76% | 9 575 231 17,48% | 12 165 760 19,35% | 14 090 001 23,70% | 16 268 843 24,51% ","[208116.0, 2973594.0, 6013229.0, 9575231.0, 12165760.0, 14090001.0, 16268843.0, 16043348.0]",1.0,"primes acquises % sinistres / primes acquises | 208 116 42,94% | 2 973 594 18,02% | 6 013 229 17,76% | 9 575 231 17,48% | 12 165 760 19,35% | 14 090 001 23,70% | 16 268 843 24,51% | 16 043 348 31,46% | 20 533 435 34,39% | 19 493 902 22,96% | 21 064 116 15,93%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,28,3,primes_emises,"2 973 594 18,02% | 6 013 229 17,75% | 9 575 231 17,47% | 12 165 760 19,38% | 14 090 001 23,70% | 16 268 843 24,49% | 16 043 348 31,14% | 20 533 435 34,23% | 19 493 902 25,03% | 21 ","[2973594.0, 6013229.0, 9575231.0, 12165760.0, 14090001.0, 16268843.0, 16043348.0, 20533435.0]",1.0,"2 973 594 18,02% | 6 013 229 17,75% | 9 575 231 17,47% | 12 165 760 19,38% | 14 090 001 23,70% | 16 268 843 24,49% | 16 043 348 31,14% | 20 533 435 34,23% | 19 493 902 25,03% | 21 064 116 22,71% | 23 377 034 16,79% | primes acquises % sinistres / primes acquises | 208 116 42,94%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,28,4,primes_emises,"2 973 594 18,22% | 6 013 229 17,89% | 9 575 231 17,66% | 12 165 760 19,64% | 14 090 001 24,06% | 16 268 843 24,70% | 16 043 348 31,48% | 2 0 533 435 34,85% | 19 493 902 25,35% | 21","[2973594.0, 6013229.0, 9575231.0, 12165760.0, 14090001.0, 16268843.0, 16043348.0, 533435.0]",1.0,"2 973 594 18,22% | 6 013 229 17,89% | 9 575 231 17,66% | 12 165 760 19,64% | 14 090 001 24,06% | 16 268 843 24,70% | 16 043 348 31,48% | 2 0 533 435 34,85% | 19 493 902 25,35% | 21 064 116 24,67% | 23 377 034 25,65% | 25 054 778 18,28% | primes acquises % sinistres / primes acquises | 208 116 42,94%"
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,30,1,provisions_techniques,primes charges de prestations charges des provisions d'assurance vie et des autres provisions techniques ajustement acav (assurance à capital variable) | 168 582 816 101 370 879 93,"[1.6858281610137088e+17, 93635731.0]",0.95,primes charges de prestations charges des provisions d'assurance vie et des autres provisions techniques ajustement acav (assurance à capital variable) | 168 582 816 101 370 879 93 635 731
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,30,1,provisions_techniques,résultat technique informations complémentaires montants des rachats intérêts techniques bruts de l'exercice provisions techniques brutes à la clôture provisions techniques brutes ,"[20397838.0, 90580397.0, 2.81293879210992e+25]",1.0,résultat technique informations complémentaires montants des rachats intérêts techniques bruts de l'exercice provisions techniques brutes à la clôture provisions techniques brutes à l'ouverture a déduire provision devenues exigibles | 20 397 838 90 580 397 28 129 387 921 099 196 822 477 178
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,primes_emises,1ère colonne chv1 1ère colonne chv2 1ère colonne,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0]",1.0,prv1 1ère colonne chv1 1ère colonne chv2 1ère colonne
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,,+chv42 chv43+chv5-prv4,"[41.0, 42.0, 43.0, 5.0, 4.0]",0.55,chv41+chv42 chv43+chv5-prv4
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,,-chv9 chv3 1ère colonne,"[2.0, 9.0, 3.0, 1.0]",0.55,prv2-chv9 chv3 1ère colonne
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,primes_emises,2ème colonne,"[1.0, 2.0]",0.95,prv1 2ème colonne
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,,2ème colonne,"[11.0, 2.0]",0.5,chv11 2ème colonne
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,,(chv12+chv21) 2ème,"[12.0, 21.0, 2.0]",0.55,(chv12+chv21) 2ème
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,,2ème colonne,"[44.0, 2.0]",0.5,chv44 2ème colonne
ETAT FINANCIER ATIJARI ASSURANCES 2025,2025,Etat financier ATIJARI ASSURANCES 2025_2025_tables.csv,31,1,provisions_techniques,résultat technique informations complémentaires montants des rachats intérêts techniques bruts de l'exercice provisions techniques brutes à la clôture provisions techniques brutes ,"[20397838.0, 90580397.0, 2.81293879210992e+25]",1.0,résultat technique informations complémentaires montants des rachats intérêts techniques bruts de l'exercice provisions techniques brutes à la clôture provisions techniques brutes à l'ouverture a déduire provision devenues exigibles | 20 397 838 90 580 397 28 129 387 921 099 196 822 477 178
GAT,2025,GAT_2025_tables.csv,,,ratio_sp,societe | page | table_num | flux publiés 2024 | sinistres css autres impôts dividendes produits r à s/ jetons de r à s/ fournisseurs fournisseurs encaissés sur & taxe & taxes hors,"[2024.0, 2024.0, 31.0, 12.0, 2025.0, 2.0, 31.0, 12.0]",1.0,societe | page | table_num | flux publiés 2024 | sinistres css autres impôts dividendes produits r à s/ jetons de r à s/ fournisseurs fournisseurs encaissés sur & taxe & taxes hors servis nets financiers dividendes présence is d'exploitation d'immobilisations cessions conjoncturelle (fga) de r à s encaissés versés servis | flux retraités 2024 | développements en cours | agencements et aménagements | matériels de transport | matériels et équipements de bureau | matériels informatiques | matériel 
GAT,2025,GAT_2025_tables.csv,28,2,resultat_net,résultat net de l'exercice 2024,[2024.0],0.9,résultat net de l'exercice 2024
GAT,2025,GAT_2025_tables.csv,28,2,resultat_net,résultat net de l'exercice 2025,[2025.0],0.9,résultat net de l'exercice 2025
GAT,2025,GAT_2025_tables.csv,29,2,provisions_techniques,autres provisions techniques | 4 746 946 | 4 782 270,"[4746946.0, 4782270.0]",0.95,autres provisions techniques | 4 746 946 | 4 782 270
GAT,2025,GAT_2025_tables.csv,38,2,resultat_net,résultat net attribuable aux actionnaires (en dt) | 5 125 580 | 7 299 055,"[5125580.0, 7299055.0]",0.95,résultat net attribuable aux actionnaires (en dt) | 5 125 580 | 7 299 055
GAT,2025,GAT_2025_tables.csv,47,1,primes_emises,primes acquises 89 649 225,[89649225.0],0.9,primes acquises 89 649 225
GAT,2025,GAT_2025_tables.csv,47,1,provisions_techniques,charges des provisions d'assurance vie et des autres provisions techniques (53 518 161),[53518161.0],0.9,charges des provisions d'assurance vie et des autres provisions techniques (53 518 161)
GAT,2025,GAT_2025_tables.csv,47,1,primes_emises,part des réassureurs dans les primes acquises (799 122),[799122.0],0.9,part des réassureurs dans les primes acquises (799 122)
GAT,2025,GAT_2025_tables.csv,47,2,primes_emises,prv,[11.0],0.7,prv11
GAT,2025,GAT_2025_tables.csv,47,2,,chv,[11.0],0.25,chv11
GAT,2025,GAT_2025_tables.csv,47,2,,", chv21","[12.0, 21.0]",0.5,"chv12, chv21"
GAT,2025,GAT_2025_tables.csv,47,2,,", chv42","[41.0, 42.0]",0.5,"chv41, chv42"
GAT,2025,GAT_2025_tables.csv,47,2,,", chv43","[4.0, 43.0]",0.5,"prv4, chv43"
GAT,2025,GAT_2025_tables.csv,47,2,,", chv9","[2.0, 9.0]",0.5,"prv2, chv9"
GAT,2025,GAT_2025_tables.csv,47,2,,1° colonne,"[3.0, 1.0]",0.5,chv3 1° colonne
GAT,2025,GAT_2025_tables.csv,47,2,primes_emises,2° colonne,"[11.0, 2.0]",0.95,prv11 2° colonne
GAT,2025,GAT_2025_tables.csv,47,2,,2° colonne,"[11.0, 2.0]",0.5,chv11 2° colonne
GAT,2025,GAT_2025_tables.csv,47,2,,2° colonne,"[21.0, 2.0]",0.5,chv21 2° colonne
GAT,2025,GAT_2025_tables.csv,47,2,,2° colonne,"[3.0, 2.0]",0.5,chv3 2° colonne
GAT,2025,GAT_2025_tables.csv,47,2,,2° colonne,"[44.0, 2.0]",0.5,chv44 2° colonne
HAYETT,2025,HAYETT_2025_tables.csv,,,provisions_techniques,ac5 part des réassureurs dans les provisions techniques,[5.0],0.9,ac5 part des réassureurs dans les provisions techniques
HAYETT,2025,HAYETT_2025_tables.csv,,,primes_emises,ac611 primes acquises et non émises et primes à annuler,[611.0],0.9,ac611 primes acquises et non émises et primes à annuler
HAYETT,2025,HAYETT_2025_tables.csv,,,,provisions pour autres risques et charges,[2.0],0.45,pa2 provisions pour autres risques et charges
HAYETT,2025,HAYETT_2025_tables.csv,,,,autres provisions,[23.0],0.45,pa23 autres provisions
HAYETT,2025,HAYETT_2025_tables.csv,,,provisions_techniques,provisions techniques brutes,[3.0],0.9,pa3 provisions techniques brutes
HAYETT,2025,HAYETT_2025_tables.csv,,,,provisions d'assurance vie,[320.0],0.45,pa320 provisions d'assurance vie
HAYETT,2025,HAYETT_2025_tables.csv,,,,provision pour sinistres (vie),[330.0],0.45,pa330 provision pour sinistres (vie)
HAYETT,2025,HAYETT_2025_tables.csv,,,,provisions pour participations aux bénéfices et ristournes (vie),[340.0],0.45,pa340 provisions pour participations aux bénéfices et ristournes (vie)
HAYETT,2025,HAYETT_2025_tables.csv,,,,provisions pour égalisation,[350.0],0.45,pa350 provisions pour égalisation
HAYETT,2025,HAYETT_2025_tables.csv,,,provisions_techniques,provisions techniques de contrats en unité de compte,[4.0],0.9,pa4 provisions techniques de contrats en unité de compte
HAYETT,2025,HAYETT_2025_tables.csv,,,ratio_sp,dettes pour dépôts en espèces reçus des cessionnaires,[5.0],0.9,pa5 dettes pour dépôts en espèces reçus des cessionnaires
HAYETT,2025,HAYETT_2025_tables.csv,,,,autres dettes,[6.0],0.45,pa6 autres dettes
HAYETT,2025,HAYETT_2025_tables.csv,,,,dettes nées d'opérations d'assurance directe,[61.0],0.45,pa61 dettes nées d'opérations d'assurance directe
HAYETT,2025,HAYETT_2025_tables.csv,,,,dettes nées d'opérations de réassurance,[62.0],0.45,pa62 dettes nées d'opérations de réassurance
HAYETT,2025,HAYETT_2025_tables.csv,,,,autres,[622.0],0.45,pa622 autres
HAYETT,2025,HAYETT_2025_tables.csv,,,,autres dettes,[63.0],0.45,pa63 autres dettes
HAYETT,2025,HAYETT_2025_tables.csv,,,,personnel,[632.0],0.45,pa632 personnel
HAYETT,2025,HAYETT_2025_tables.csv,,,,"etat, organismes de sécurité sociale, collectivités publiques",[633.0],0.45,"pa633 etat, organismes de sécurité sociale, collectivités publiques"
HAYETT,2025,HAYETT_2025_tables.csv,,,primes_emises,primes,[1.0],0.9,prv1 primes
HAYETT,2025,HAYETT_2025_tables.csv,,,primes_emises,primes émises et acceptées,[11.0],0.9,prv11 primes émises et acceptées
HAYETT,2025,HAYETT_2025_tables.csv,,,,produits de placements,[2.0],0.45,prv2 produits de placements
HAYETT,2025,HAYETT_2025_tables.csv,,,,revenus des placements,[21.0],0.45,prv21 revenus des placements
HAYETT,2025,HAYETT_2025_tables.csv,,,,reprise de corrections de valeur sur placements,[23.0],0.45,prv23 reprise de corrections de valeur sur placements
HAYETT,2025,HAYETT_2025_tables.csv,,,,profits provenant de la réalisation des placements et de change,[24.0],0.45,prv24 profits provenant de la réalisation des placements et de change
HAYETT,2025,HAYETT_2025_tables.csv,,,,plus values non réalisées sur placements,[3.0],0.45,prv3 plus values non réalisées sur placements
HAYETT,2025,HAYETT_2025_tables.csv,,,,autres produits techniques,[4.0],0.45,prv4 autres produits techniques
HAYETT,2025,HAYETT_2025_tables.csv,,,charge_sinistres,charges de sinistres,[1.0],0.9,chv1 charges de sinistres
